HUC8,Year,Month,PPT,TMAX,USDM
10280102,2013,11,-0.337249794,-0.597312473,1.09568436
10280102,2013,12,-1.005070081,-1.33114982,1.101191414
10280102,2014,1,-1.220143392,-1.36887868,1.106698468
10280102,2014,2,-0.519266631,-1.600719756,0.691891861
10280102,2014,3,-0.893132004,-0.661325289,0.277152757
10280102,2014,4,0.898410997,0.19870171,0.115732511
10280102,2014,5,0.517372169,0.668232273,0
10280102,2014,6,2.439115385,1.074868108,0
10280102,2014,7,-0.162892937,1.079754951,0
10280102,2014,8,2.853994769,1.112436808,0
10280102,2014,9,1.412268822,0.761496251,0
10280102,2014,10,0.331486678,0.305869953,0
10280102,2014,11,-0.977412796,-0.795324959,0
10280102,2014,12,-0.908671747,-1.062922963,0
10280102,2015,1,-1.25954188,-1.112001157,0
10280102,2015,2,-0.554544773,-1.488855128,0
10280102,2015,3,-1.02498043,-0.274087707,0
10280102,2015,4,-0.207954511,0.292704956,0
10280102,2015,5,1.594357991,0.56993607,0
10280102,2015,6,1.519073234,1.07690975,0
10280102,2015,7,3.448235068,1.209399116,0
10280102,2015,8,0.602155938,1.093992448,0
10280102,2015,9,0.493873683,1.078602185,0
10280102,2015,10,-0.624733753,0.344138742,0
10280102,2015,11,1.107926497,-0.192242331,0
10280102,2015,12,0.770551687,-0.75368127,0
10280102,2016,1,-0.993078525,-1.366985306,0
10280102,2016,2,-0.835000376,-0.820913108,0
10280102,2016,3,-0.367835866,-0.107740414,0
10280102,2016,4,0.051743239,0.225594259,0
10280102,2016,5,0.320351741,0.570159163,0
10280102,2016,6,-0.343492167,1.353385718,0.186980852
10280102,2016,7,0.745438076,1.2445149,0.345603924
10280102,2016,8,1.972283698,1.189529718,0.116217859
10280102,2016,9,0.522135722,1.02002203,0
10280102,2016,10,-0.770375236,0.498926898,0
10280102,2016,11,-0.940017721,0.005031854,0
10280102,2016,12,-0.777895332,-1.200914422,0
10280102,2017,1,-0.721866437,-1.198105353,0.227532139
10280102,2017,2,-1.19020969,-0.41442386,0.13642019
10280102,2017,3,-0.164302921,-0.311768239,0.450934963
10280102,2017,4,1.049973181,0.234025305,0
10280102,2017,5,0.387716879,0.624398196,0
10280102,2017,6,0.74569194,1.252305817,0.425963674
10280102,2017,7,-0.250445843,1.428662859,0.327454919
10280102,2017,8,0.230533219,1.097252674,0.858332955
10280102,2017,9,-0.552652885,1.106374437,1.105287182
10280102,2017,10,1.375883871,0.356522683,0.347436682
10280102,2017,11,-1.140322537,-0.438065126,0.418785257
10280102,2017,12,-1.190723412,-1.0257289,0.197007965
10280102,2018,1,-0.906318732,-1.380890553,0.167751952
10280102,2018,2,-0.71174614,-1.142507855,0.128501676
10280102,2018,3,-0.578470024,-0.566777563,0.133221363
10280102,2018,4,-1.005945262,-0.241943623,0.432419054
10280102,2018,5,0.438859771,1.127234012,0.728980942
10280102,2018,6,1.130539137,1.29904029,0.877132721
10280102,2018,7,-0.554703705,1.402705265,1.48155764
10280102,2018,8,1.567034888,1.331693275,1.843794298
10280102,2018,9,1.721918239,0.937068719,1.35259283
10280102,2018,10,1.972212907,0.120948037,0.101349621
10280102,2018,11,-0.514665231,-0.891947,0
10280102,2018,12,-0.339764189,-0.923423451,0
10280102,2019,1,-0.349615864,-1.356517279,0
10280102,2019,2,-0.200393934,-1.491178577,0
10280102,2019,3,0.30845358,-0.774419994,0
10280102,2019,4,-0.404520324,0.255952818,0
10280102,2019,5,4.350135583,0.44340465,0
10280102,2019,6,0.948569296,1.057285322,0
10280102,2019,7,0.259071718,1.37480058,0
10280102,2019,8,1.150591084,1.100691785,0
10280102,2019,9,2.348697659,1.08151439,0
10280102,2019,10,0.271318835,0.039304456,0
10280102,2019,11,-0.912469044,-0.656647268,0
10280102,2019,12,-0.83668786,-0.786783178,0
10280102,2020,1,-0.403892695,-1.21018336,0
10280102,2020,2,-1.216868029,-0.999999029,0
10280102,2020,3,-0.040115827,-0.281642434,0
10280102,2020,4,0.180450542,0.071686036,0
10280102,2020,5,1.116927684,0.446433313,0
10280102,2020,6,0.146987087,1.235612777,0
10280102,2020,7,1.102920489,1.351633423,0.081796318
10280102,2020,8,-0.734086982,1.235598174,0.303927338
10280102,2020,9,0.562864219,0.737613808,0.243124556
10280102,2020,10,-0.765448479,0.032916917,0.035185519
10280102,2020,11,-0.016736736,-0.082127407,0.006094886
10280102,2020,12,-0.701762135,-0.90959487,0.007169499
10280102,2021,1,-0.541531101,-1.209041909,0.061590765
10280102,2021,2,-1.037747475,-1.699890006,0.027954932
10280102,2021,3,0.19387589,-0.139411137,8.50E-05
10280102,2021,4,-0.353353801,0.136191971,0
10280102,2021,5,0.548011098,0.512962529,0
10280102,2021,6,1.637903848,1.245716525,0.219103132
10280102,2021,7,1.435250161,1.250001249,0
10280102,2021,8,-0.073352551,1.299512609,0
10280102,2021,9,-0.853851218,1.119851865,0.014512972
10280102,2021,10,2.31942707,0.402296879,0.033209465
10280102,2021,11,-0.550878273,-0.299539054,0
10280102,2021,12,-1.124439877,-0.545162182,0
10280102,2022,1,-0.819542661,-1.427281734,0
10280102,2022,2,-1.190377724,-0.995144665,0
10280102,2022,3,0.094377937,-0.378413288,0
10280102,2022,4,0.112976034,-0.040291679,0
10280102,2022,5,0.507106017,0.655926069,0
10280102,2022,6,0.648453807,1.222458133,0
10280102,2022,7,0.202982641,1.315329709,0.187868117
10280102,2022,8,-0.165864786,1.313357824,0.799336778
10280102,2022,9,-0.213957369,0.98783721,0.529013755
10280102,2022,10,-0.668236781,0.418499468,0.594944648
10280102,2022,11,0.193449834,-0.419087243,0.182222172
10280102,2022,12,-0.429127873,-1.22199801,0.092879269
7060005,2012,1,-0.828241085,-1.235145358,0
7060005,2012,2,-0.758657262,-1.063366417,0
7060005,2012,3,-0.169243015,0.104550967,0
7060005,2012,4,-0.062455627,0.03042703,0
7060005,2012,5,-0.273070411,0.843878056,0
7060005,2012,6,-0.473420723,1.118841085,0.495385805
7060005,2012,7,-1.021774168,1.567882452,2.502137991
7060005,2012,8,-0.069531772,1.171580578,3
7060005,2012,9,-0.709314938,0.781479371,3
7060005,2012,10,0.101130943,0.054066234,2.6
7060005,2012,11,-0.870371559,-0.55477754,1.923821488
7060005,2012,12,-0.280420004,-1.048289901,1.89958287
7060005,2013,1,-0.352343438,-1.355545299,1.700275402
7060005,2013,2,-0.497849564,-1.432195214,1
7060005,2013,3,-0.300436293,-1.156143967,0.023997037
7060005,2013,4,2.27380853,-0.245273266,0
7060005,2013,5,1.010591978,0.614351144,0
7060005,2013,6,1.170054167,0.924784463,0
7060005,2013,7,-0.56763807,1.105815209,0
7060005,2013,8,-0.435211696,1.118344705,0.009308918
7060005,2013,9,-0.402666899,0.913378783,0.348976243
7060005,2013,10,-0.252872133,0.115599241,0.304510282
7060005,2013,11,-0.401720626,-0.77788695,0.190248883
7060005,2013,12,-0.863507967,-1.598937727,0.214490139
7060005,2014,1,-0.838414005,-1.867675468,0.214490139
7060005,2014,2,-0.694426842,-1.885160566,0.107245069
7060005,2014,3,-0.811745519,-1.105479461,0
7060005,2014,4,0.87655794,-0.050637449,0
7060005,2014,5,-0.270754376,0.532611663,0
7060005,2014,6,2.928751748,1.028212065,0
7060005,2014,7,0.27929025,0.937772629,0
7060005,2014,8,0.001200793,1.058219678,0
7060005,2014,9,-0.154440233,0.712480331,0
7060005,2014,10,0.110258241,0.046016919,0
7060005,2014,11,-0.546306275,-1.023484278,0
7060005,2014,12,-0.895400221,-1.177059356,0
7060005,2015,1,-1.023090022,-1.563927977,0
7060005,2015,2,-0.864585305,-1.849711396,0
7060005,2015,3,-0.947474328,-0.739807563,0
7060005,2015,4,-0.427293016,0.167173188,0
7060005,2015,5,1.546721141,0.54934771,0
7060005,2015,6,2.698248602,0.89625112,0
7060005,2015,7,-0.236562781,1.042652219,0
7060005,2015,8,0.346692762,0.999343958,0.213431356
7060005,2015,9,0.627267824,0.983554198,0
7060005,2015,10,-0.27735344,0.216166378,0
7060005,2015,11,1.126473071,-0.401037966,0
7060005,2015,12,0.902955302,-0.840495468,0
7060005,2016,1,-1.147376293,-1.572799201,0
7060005,2016,2,-1.107989863,-1.197134308,0
7060005,2016,3,0.240270307,-0.438927119,0
7060005,2016,4,-0.268307203,-0.039111774,0
7060005,2016,5,0.462080759,0.557003237,0
7060005,2016,6,1.711258344,1.102182863,0
7060005,2016,7,1.214855083,1.110768659,0
7060005,2016,8,0.957698731,1.150168124,0
7060005,2016,9,0.482916671,0.918235094,0
7060005,2016,10,-0.094228638,0.309678064,0
7060005,2016,11,-0.209656072,-0.189165736,0
7060005,2016,12,-0.586575835,-1.493860807,0
7060005,2017,1,-0.513922556,-1.386527455,0
7060005,2017,2,-0.802729733,-0.740121329,0
7060005,2017,3,0.024137506,-0.653384979,0
7060005,2017,4,0.648775164,0.116661345,0
7060005,2017,5,0.937822526,0.402582694,0
7060005,2017,6,0.824913211,1.101033292,0
7060005,2017,7,2.431292489,1.136064955,0
7060005,2017,8,-0.206084007,0.895859887,0
7060005,2017,9,-1.156467705,0.93871611,0
7060005,2017,10,0.693606472,0.246454784,0
7060005,2017,11,-0.945160507,-0.705334595,0
7060005,2017,12,-1.037492863,-1.318884779,0
7060005,2018,1,-0.910940931,-1.539128724,0
7060005,2018,2,0.110563636,-1.394243571,0
7060005,2018,3,-0.615841306,-0.712444287,0
7060005,2018,4,-0.685267952,-0.514078826,0
7060005,2018,5,0.7169616,0.897360491,0
7060005,2018,6,2.080081794,1.037408665,0
7060005,2018,7,0.86142443,1.165303804,0
7060005,2018,8,1.912135543,1.100471973,0
7060005,2018,9,2.604626714,0.83716268,0
7060005,2018,10,1.814109912,-0.052808451,0
7060005,2018,11,-0.45889654,-1.057332705,0
7060005,2018,12,-0.355622325,-1.112955636,0
7060005,2019,1,-0.050620755,-1.652936643,0
7060005,2019,2,0.197630658,-1.572975003,0
7060005,2019,3,-0.567790934,-0.929982656,0
7060005,2019,4,0.530839739,-0.068576792,0
7060005,2019,5,1.414482121,0.322307776,0
7060005,2019,6,0.649649067,0.907271454,0
7060005,2019,7,0.528505777,1.295696613,0
7060005,2019,8,0.649137923,0.987862709,0.051132153
7060005,2019,9,3.976739462,0.797172046,0.051161641
7060005,2019,10,0.92779998,-0.051624394,0
7060005,2019,11,-0.366839864,-1.009490185,0
7060005,2019,12,-0.72952373,-0.972372353,0
7060005,2020,1,-0.524690614,-1.323915058,0
7060005,2020,2,-0.913413081,-1.291094644,0
7060005,2020,3,0.325878245,-0.60409029,0
7060005,2020,4,-0.407797219,-0.148697748,0
7060005,2020,5,1.086112835,0.368322239,0
7060005,2020,6,0.944524848,1.110958731,0
7060005,2020,7,0.583642187,1.295392645,0
7060005,2020,8,-0.54885933,1.139030861,0.165889862
7060005,2020,9,1.746887854,0.609634298,0
7060005,2020,10,-0.128900184,-0.114078796,0
7060005,2020,11,-0.396422111,-0.279552366,0
7060005,2020,12,-0.407516305,-1.167519877,0
7060005,2021,1,-0.702831318,-1.465545423,0
7060005,2021,2,-0.952166655,-1.873110601,0
7060005,2021,3,-0.390079461,-0.466831076,0
7060005,2021,4,-0.298697764,0.002094669,0.03006373
7060005,2021,5,0.138350932,0.432914134,0.061095621
7060005,2021,6,-0.274618965,1.168420266,0.442424828
7060005,2021,7,0.389974911,1.09968433,0.730525204
7060005,2021,8,0.111800974,1.203161789,0.428423604
7060005,2021,9,-0.94087754,0.971356965,1.24257944
7060005,2021,10,0.976824432,0.338421955,0.932003028
7060005,2021,11,-1.132509298,-0.595113812,0.911420335
7060005,2021,12,-0.547295486,-0.911402671,0.630626822
7060005,2022,1,-1.085403079,-1.787207955,0.358824145
7060005,2022,2,-1.132866961,-1.396438166,0.951514712
7060005,2022,3,0.197425432,-0.67791082,0.98862315
7060005,2022,4,0.721026207,-0.34827748,0.471557875
7060005,2022,5,0.112099874,0.632444684,0
7060005,2022,6,0.19729874,1.062241963,0.134794093
7060005,2022,7,1.222652764,1.141847607,0.259812211
7060005,2022,8,1.671921977,1.015077432,0
7060005,2022,9,-0.46280348,0.723312687,0
7060005,2022,10,-0.874561666,0.166105972,0
7060005,2022,11,0.116798019,-0.494139087,0
7060005,2022,12,-0.054351603,-1.406480437,0
7080209,2012,1,-1.039262366,-1.07954299,0
7080209,2012,2,-0.636786938,-0.942762557,0
7080209,2012,3,-0.503228998,0.197965209,0
7080209,2012,4,0.335295244,0.269559258,0
7080209,2012,5,-0.003212177,0.953326133,0
7080209,2012,6,0.046261105,1.198443885,0.500007228
7080209,2012,7,-1.039460017,1.653071632,2.059431917
7080209,2012,8,0.716870105,1.249257186,2.313154091
7080209,2012,9,-0.352846471,0.862976516,2.086813385
7080209,2012,10,0.149199006,0.144819885,2.178161318
7080209,2012,11,-0.642401437,-0.4181394,1.078649899
7080209,2012,12,-0.452205067,-0.957019036,1.069203527
7080209,2013,1,-0.620352162,-1.196118785,1.056808326
7080209,2013,2,-0.527442271,-1.249764878,1.056071119
7080209,2013,3,-0.075281564,-1.021809784,0.166160521
7080209,2013,4,2.342541124,-0.080131004,0.023134355
7080209,2013,5,2.313818765,0.632319628,0
7080209,2013,6,0.339811066,1.002684542,0
7080209,2013,7,-0.503843842,1.181065676,0
7080209,2013,8,-1.261734739,1.259768746,0.801622579
7080209,2013,9,-0.600042694,1.070712587,2
7080209,2013,10,0.026650461,0.211721426,1.94117375
7080209,2013,11,-0.563057183,-0.684020951,1.705868748
7080209,2013,12,-0.963161885,-1.481043013,1.705868748
7080209,2014,1,-1.143303534,-1.65082714,1.705868748
7080209,2014,2,-0.385618938,-1.795828386,1.592873663
7080209,2014,3,-1.030844885,-0.909039392,1.435920786
7080209,2014,4,1.137152802,0.099418614,1.102838971
7080209,2014,5,-0.370156836,0.641148853,0.857281729
7080209,2014,6,2.151355863,1.092746455,0.790849957
7080209,2014,7,1.823045541,1.008193134,0
7080209,2014,8,0.555017052,1.080047194,0
7080209,2014,9,1.271521804,0.75811481,0
7080209,2014,10,0.36790085,0.157994148,0
7080209,2014,11,-0.717269523,-0.941010681,0
7080209,2014,12,-0.934493672,-1.119475056,0
7080209,2015,1,-0.98515538,-1.396357443,0
7080209,2015,2,-0.729307621,-1.704206473,0
7080209,2015,3,-1.143324467,-0.521800355,0
7080209,2015,4,0.085553571,0.273810939,0
7080209,2015,5,0.730227145,0.621573992,0
7080209,2015,6,1.763947139,1.000592814,0
7080209,2015,7,1.053637436,1.143160293,0
7080209,2015,8,0.64532954,1.046101764,0
7080209,2015,9,0.284777243,1.087351522,0
7080209,2015,10,-0.165635339,0.284010042,0.141621248
7080209,2015,11,0.701729379,-0.30401763,0.172384961
7080209,2015,12,0.713559947,-0.762384218,0
7080209,2016,1,-1.15530399,-1.48392994,0
7080209,2016,2,-1.060301203,-1.060518872,0
7080209,2016,3,-0.374980835,-0.294202849,0
7080209,2016,4,-0.42261184,0.12448641,0
7080209,2016,5,0.562244488,0.606184239,0
7080209,2016,6,0.630259977,1.322364044,0.173952009
7080209,2016,7,1.452862503,1.170674493,0.126716327
7080209,2016,8,2.088670263,1.199083433,0
7080209,2016,9,0.049688765,1.04945078,0
7080209,2016,10,-0.441136415,0.442971102,0
7080209,2016,11,-0.839548648,-0.072438062,0
7080209,2016,12,-0.75082913,-1.355540829,0
7080209,2017,1,-0.655383204,-1.268243932,0
7080209,2017,2,-1.132504224,-0.553079851,0
7080209,2017,3,-0.197672562,-0.509054027,0
7080209,2017,4,0.49445056,0.205764148,0
7080209,2017,5,0.61176834,0.540979815,0
7080209,2017,6,-0.035114956,1.255270248,0.013880457
7080209,2017,7,0.197169829,1.347324293,0.219119488
7080209,2017,8,-0.084444467,1.028041795,0.15973879
7080209,2017,9,-0.66619558,1.072093187,0.613327551
7080209,2017,10,0.506444093,0.313727024,0.175708297
7080209,2017,11,-0.948779647,-0.563501997,0.025800287
7080209,2017,12,-1.074510463,-1.154110254,0.082028766
7080209,2018,1,-1.09436657,-1.448259426,0.334778838
7080209,2018,2,-0.231260487,-1.299846499,0.218166378
7080209,2018,3,0.229905261,-0.67355854,0.021965117
7080209,2018,4,-1.021936263,-0.338468779,0
7080209,2018,5,0.574646615,1.034744206,0
7080209,2018,6,1.03395065,1.238842501,0
7080209,2018,7,0.106516348,1.260947583,0
7080209,2018,8,1.592818666,1.227158906,0.223258167
7080209,2018,9,2.120045111,0.911472852,0
7080209,2018,10,1.476627886,0.068309558,0
7080209,2018,11,0.04972582,-0.984919132,0
7080209,2018,12,-0.474794903,-1.045182752,0
7080209,2019,1,-0.24008419,-1.499995758,0
7080209,2019,2,0.156331892,-1.527406231,0
7080209,2019,3,-0.478554949,-0.845553524,0
7080209,2019,4,0.343143421,0.105675034,0
7080209,2019,5,3.512416834,0.409278423,0
7080209,2019,6,0.720254282,1.03424439,0
7080209,2019,7,-0.624843643,1.400582094,0
7080209,2019,8,0.656852902,1.098201479,0.204671389
7080209,2019,9,1.521823833,0.976730925,0.253618277
7080209,2019,10,0.024825956,0.01127377,0
7080209,2019,11,-0.692756379,-0.818369294,0
7080209,2019,12,-0.738780589,-0.864613615,0
7080209,2020,1,-0.507897412,-1.303053066,0
7080209,2020,2,-1.21082456,-1.139437438,0
7080209,2020,3,0.323487087,-0.414646046,0
7080209,2020,4,-0.584215314,0.016741282,0
7080209,2020,5,0.524464368,0.431563285,0
7080209,2020,6,1.561746634,1.175971595,0
7080209,2020,7,0.04112548,1.321004879,0
7080209,2020,8,-1.087700003,1.253079727,0.547174039
7080209,2020,9,1.142471321,0.728116611,0.548982365
7080209,2020,10,-0.28666145,-0.041636573,0.160322322
7080209,2020,11,-0.130375941,-0.168629238,0
7080209,2020,12,-0.346658347,-1.075129541,0
7080209,2021,1,-0.440049486,-1.395167166,0
7080209,2021,2,-0.933539163,-1.85797911,0
7080209,2021,3,-0.179528054,-0.325642493,0
7080209,2021,4,-0.237686055,0.086743973,0
7080209,2021,5,0.738334403,0.492679649,0
7080209,2021,6,0.679403357,1.257062909,0.087452471
7080209,2021,7,0.486646023,1.209947803,0.166178254
7080209,2021,8,0.077705585,1.294634579,0.108865318
7080209,2021,9,-0.553597412,1.067591592,0.250216276
7080209,2021,10,1.232345934,0.387250325,0.183947042
7080209,2021,11,-1.018735178,-0.447698233,0.031438684
7080209,2021,12,-0.840866822,-0.733500186,0.022444884
7080209,2022,1,-0.950285423,-1.686369718,0.021986123
7080209,2022,2,-1.117886774,-1.231043827,0.777713935
7080209,2022,3,0.070744497,-0.498386491,0.746676062
7080209,2022,4,0.186086714,-0.197275333,0.049906128
7080209,2022,5,-0.141416419,0.716833816,0
7080209,2022,6,0.353979445,1.222326168,0
7080209,2022,7,-0.113456991,1.28648193,0.073483243
7080209,2022,8,-0.302372136,1.206602993,0.554064715
7080209,2022,9,-0.342665373,0.933330708,0.82577073
7080209,2022,10,-0.789049049,0.291038695,1.367248482
7080209,2022,11,0.210017633,-0.422720583,1.015929459
7080209,2022,12,-0.714211201,-1.314065195,1.016883492
7100009,2012,1,-1.12213577,-0.98852018,0
7100009,2012,2,-0.551442785,-0.872878066,0
7100009,2012,3,-0.468456337,0.252439807,0
7100009,2012,4,0.282636269,0.323971449,0
7100009,2012,5,0.05805587,0.964082994,0
7100009,2012,6,0.051269221,1.217514265,0.900685443
7100009,2012,7,-0.784562487,1.741697121,2.089245324
7100009,2012,8,-0.07770275,1.352135348,2.52380966
7100009,2012,9,-0.906796388,0.927180703,2.718299712
7100009,2012,10,0.612251271,0.21771944,2.316295624
7100009,2012,11,-0.604041112,-0.324061804,1.516458661
7100009,2012,12,-0.412887846,-0.897995908,1.258229331
7100009,2013,1,-0.649525288,-1.089293682,1
7100009,2013,2,-0.404332318,-1.155350174,1
7100009,2013,3,-0.177313414,-0.942229481,0.050087833
7100009,2013,4,1.982982994,-0.038353429,0.036797124
7100009,2013,5,2.588083176,0.60495761,0
7100009,2013,6,0.107433586,1.000582415,0
7100009,2013,7,-0.241274609,1.199619143,0
7100009,2013,8,-1.118025442,1.284887216,0.894637588
7100009,2013,9,-0.501790186,1.09631865,1.946582546
7100009,2013,10,-0.05430073,0.235827378,1.837372125
7100009,2013,11,-0.368423439,-0.627449983,1.427420003
7100009,2013,12,-0.98910484,-1.386048691,1.427420003
7100009,2014,1,-1.158634355,-1.496138713,1.427420003
7100009,2014,2,-0.23415357,-1.681252808,1.189065065
7100009,2014,3,-0.964171543,-0.791199225,0.780471773
7100009,2014,4,0.887023434,0.168509288,0.551730697
7100009,2014,5,-0.107622358,0.665653991,0.19872754
7100009,2014,6,1.833616804,1.08622446,0
7100009,2014,7,0.938135675,1.02842165,0
7100009,2014,8,1.574339418,1.085994785,0
7100009,2014,9,0.826448187,0.748730005,0
7100009,2014,10,0.535949562,0.218750088,0
7100009,2014,11,-0.730904785,-0.84984253,0
7100009,2014,12,-0.988428976,-1.071492126,0
7100009,2015,1,-1.063547494,-1.25695623,0
7100009,2015,2,-0.653156682,-1.578066712,0
7100009,2015,3,-1.17323944,-0.385040464,0
7100009,2015,4,-0.08320161,0.318598393,0
7100009,2015,5,0.801252509,0.612826219,0
7100009,2015,6,2.8877737,1.014554771,0
7100009,2015,7,2.817065632,1.166857194,0
7100009,2015,8,-0.477311831,1.068431318,0
7100009,2015,9,0.409989247,1.103503326,0
7100009,2015,10,-0.511911819,0.319582936,0.155470199
7100009,2015,11,0.792683606,-0.218823805,0.116775499
7100009,2015,12,0.929105928,-0.720466414,0
7100009,2016,1,-1.120951478,-1.394482497,0
7100009,2016,2,-0.740555205,-0.960461563,0
7100009,2016,3,-0.380846596,-0.203802552,0
7100009,2016,4,-0.314860521,0.188499077,0
7100009,2016,5,0.267729455,0.575019594,0
7100009,2016,6,-0.74856,1.341205304,0.693066351
7100009,2016,7,1.141900362,1.192870505,0.446812175
7100009,2016,8,1.473978511,1.180199671,0.039137874
7100009,2016,9,-0.395452328,1.054663838,0
7100009,2016,10,-0.521451435,0.471235322,0
7100009,2016,11,-0.884421235,-0.010770687,0
7100009,2016,12,-0.748438906,-1.251524194,0
7100009,2017,1,-0.657704547,-1.203120775,0
7100009,2017,2,-1.114172891,-0.45135594,0
7100009,2017,3,-0.100206766,-0.406444642,0.502422553
7100009,2017,4,1.0404796,0.233417827,0
7100009,2017,5,0.300328313,0.599421187,0
7100009,2017,6,-0.282604676,1.245669764,0.050636072
7100009,2017,7,-0.792750807,1.446030042,0.870225151
7100009,2017,8,0.128927971,1.109482577,1.783632042
7100009,2017,9,0.438475711,1.086019219,1.667253177
7100009,2017,10,0.802760383,0.302985513,0.38017957
7100009,2017,11,-1.043567577,-0.492395902,0.228147927
7100009,2017,12,-1.141884029,-1.091234715,0.228147927
7100009,2018,1,-1.044850615,-1.413284042,0.497160637
7100009,2018,2,-0.413905402,-1.189580232,0.685718222
7100009,2018,3,-0.063729486,-0.64473381,0.689536888
7100009,2018,4,-1.081603289,-0.258272953,0.745361434
7100009,2018,5,0.222101116,1.071283472,0.858566885
7100009,2018,6,0.971569499,1.254644703,1.18443804
7100009,2018,7,-0.262024341,1.303312553,1.229244406
7100009,2018,8,1.060997395,1.311368535,1.592577816
7100009,2018,9,1.527395248,0.931359887,0.386214592
7100009,2018,10,1.314319355,0.10139433,0.066766063
7100009,2018,11,-0.03554902,-0.927032425,0
7100009,2018,12,-0.549106769,-0.962283729,0
7100009,2019,1,-0.054838225,-1.390757884,0
7100009,2019,2,-0.133956697,-1.467957935,0
7100009,2019,3,0.006773836,-0.768693135,0
7100009,2019,4,-0.218339686,0.184275756,0
7100009,2019,5,3.74899135,0.437198045,0
7100009,2019,6,0.845899234,1.033310962,0
7100009,2019,7,-0.08244334,1.360447969,0
7100009,2019,8,0.925681514,1.10805618,0
7100009,2019,9,1.787762403,1.036233988,0
7100009,2019,10,-0.025393194,0.036850772,0
7100009,2019,11,-0.802135529,-0.714875603,0
7100009,2019,12,-0.811249926,-0.803318823,0
7100009,2020,1,-0.348668551,-1.246442644,0
7100009,2020,2,-1.185655117,-1.068121556,0
7100009,2020,3,0.053018823,-0.329161222,0
7100009,2020,4,-0.30953166,0.050248788,0
7100009,2020,5,1.182312512,0.448105418,0
7100009,2020,6,1.314563485,1.178320119,0
7100009,2020,7,0.544851761,1.33865341,0
7100009,2020,8,-1.095378477,1.265226281,0.301329743
7100009,2020,9,0.885666467,0.758311364,0.177082257
7100009,2020,10,-0.594354532,-0.007584834,0
7100009,2020,11,0.085289379,-0.097940251,0
7100009,2020,12,-0.449947646,-0.977768938,0
7100009,2021,1,-0.421544654,-1.287972074,0
7100009,2021,2,-0.937493521,-1.76587826,0
7100009,2021,3,-0.034963266,-0.211750747,0
7100009,2021,4,-0.150138893,0.1248554,0
7100009,2021,5,0.889181359,0.509160524,0
7100009,2021,6,1.63764484,1.244845759,0.151589771
7100009,2021,7,1.536235535,1.220397136,0
7100009,2021,8,-0.054949573,1.286631814,0.003141952
7100009,2021,9,-0.547856279,1.094627941,0.129798326
7100009,2021,10,1.270106489,0.415096693,0.105216028
7100009,2021,11,-0.843512154,-0.364090925,0.005249826
7100009,2021,12,-0.996847818,-0.603053985,0
7100009,2022,1,-0.860273628,-1.569191488,0
7100009,2022,2,-1.083481071,-1.125857998,0
7100009,2022,3,0.331915109,-0.427816218,0
7100009,2022,4,0.040072286,-0.121568285,0
7100009,2022,5,-0.078178771,0.702371951,0
7100009,2022,6,0.146634312,1.227442098,0
7100009,2022,7,-0.502595912,1.308033123,0.254053369
7100009,2022,8,-0.575456212,1.303399956,1.515661848
7100009,2022,9,0.789440698,0.972465018,1.850184277
7100009,2022,10,-0.642222689,0.33422681,1.746661768
7100009,2022,11,0.129301015,-0.406078198,1.133161877
7100009,2022,12,-0.670889254,-1.239794572,0.863171713
7100004,2012,1,-1.11557198,-1.127897396,1.181932202
7100004,2012,2,-0.526513901,-1.048304384,1.181932202
7100004,2012,3,-0.548183437,0.152419651,1.244721806
7100004,2012,4,0.495329625,0.275565893,1.047252422
7100004,2012,5,-0.074125842,0.913205022,0.3675331
7100004,2012,6,0.026520618,1.157109513,0.638527295
7100004,2012,7,-0.731270836,1.573789218,1.624329987
7100004,2012,8,-0.574486455,1.222130272,2.896755398
7100004,2012,9,-0.455189675,0.913962228,2.904767706
7100004,2012,10,-0.26978899,0.065105729,2.926086291
7100004,2012,11,-1.087088494,-0.406723979,3
7100004,2012,12,-0.722866354,-1.139259818,2.783236109
7100004,2013,1,-1.126711343,-1.417658728,2.575037242
7100004,2013,2,-0.925709485,-1.333335371,2.574474084
7100004,2013,3,-0.491278266,-1.146683109,2.573572612
7100004,2013,4,1.617614228,-0.29975382,1.319047851
7100004,2013,5,2.507681133,0.42951485,0.117803535
7100004,2013,6,0.487115884,0.93608676,0
7100004,2013,7,-0.993120388,1.215270496,0
7100004,2013,8,-0.901648121,1.210422055,1.200962034
7100004,2013,9,-0.634462247,1.024102389,1.80941011
7100004,2013,10,-0.327961975,0.138655259,1.707644758
7100004,2013,11,-0.688149022,-0.761526948,1.374678046
7100004,2013,12,-1.105081775,-1.614971708,1.374678046
7100004,2014,1,-1.239765266,-1.624604766,1.374678046
7100004,2014,2,-0.600939161,-1.777544317,1.186176507
7100004,2014,3,-0.959733137,-1.001962636,0.968577276
7100004,2014,4,0.630602839,0.013950093,0.789742019
7100004,2014,5,0.487123774,0.580036341,0.582928951
7100004,2014,6,2.47674102,1.00816562,0.299401118
7100004,2014,7,0.173953377,0.930742715,0
7100004,2014,8,1.207464262,0.998411874,0
7100004,2014,9,0.877150924,0.662429252,0
7100004,2014,10,0.034200215,0.18265458,0
7100004,2014,11,-1.063328831,-1.013002091,0
7100004,2014,12,-0.803097697,-1.263808521,0
7100004,2015,1,-1.063872106,-1.426219523,0
7100004,2015,2,-0.808102463,-1.744749144,0
7100004,2015,3,-1.109039487,-0.454301211,0
